index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
1105,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/11/971022071000100572007.html,115.1万円,125万円,4.6万km,0,0,2022年12月,2015,660,4,4WD,ガソリン,3D,4AT,1,ノクターンブルーパール,515,−,−,−,3395x1475x1680mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,4,4,無し
1106,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/19/700080313130220713001.html,49.8万円,65.6万円,8.6万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,インパネAT,1,パールホワイトＩＩＩ,426,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,19.2km/リットル,1,1,4,3,無し
1107,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/13/700050902430220811002.html,45.5万円,--万円,4.0万km,0,0,2023年7月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ピンク,970,−,−,−,3395x1475x1525mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,29.6km/リットル,−,0,0,4,4,有 軽度
1108,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/13/939022091500104299001.html,89.8万円,96.7万円,3.2万km,0,1,車検整備付,2015,660,4,2WD,ガソリン,5D,CVT,0,プラムブラウンクリスタルマイカ,899,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,無し
1109,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/19/700080343730220824002.html,89.9万円,--万円,3.5万km,0,0,2023年7月,2016,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,643,−,−,−,3395x1475x1655mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.2km/リットル,−,0,0,4,4,無し
1110,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/15/939022082100205157005.html,59.8万円,67.8万円,5.6万km,0,0,2023年2月,2014,660,4,2WD,ガソリン,5D,CVT,0,チェリーシェルピンクＭ,908,−,−,−,3395x1475x1655mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.2km/リットル,−,1,1,4,4,無し
1111,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/19/917022051101100236001.html,59.8万円,67.3万円,5.3万km,0,0,車検整備付,2012,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック,740,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,3,4,無し
1112,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700053025430220208002.html,55万円,70万円,7.7万km,0,0,2023年11月,2012,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムディープロッソパール,986,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,18.8km/リットル,21.0km/リットル,1,0,4,4,有 軽度
1113,•Ļ•ļ•≠,•®•÷•Í•§,https://www.goo-net.com/usedcar/spread/goo/13/700050416230211127001.html,169万円,--万円,2.5万km,0,0,2023年10月,2011,660,4,2WD,ガソリン,5D,インパネAT,0,オレンジＩＩ,559,−,339,−,,,,ガソリン,,,,187,1,0,3,3,無し
1114,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/13/700050071530220915001.html,57万円,--万円,10.4万km,0,1,2023年3月,2016,660,4,2WD,ガソリン,5D,CVT,0,パール,369,−,339,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,0,5,4,無し
1115,マツダ,ＡＺワゴン,https://www.goo-net.com/usedcar/spread/goo/11/700090205930220409005.html,38.3万円,--万円,7.2万km,0,0,なし,2009,660,4,4WD,ガソリン,5D,5MT,0,ピンクＭ,273,−,−,−,3395x1475x1660mm,850,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.5km/リットル,1,0,4,4,有 軽度
1116,ダイハツ,ミラジーノ,https://www.goo-net.com/usedcar/spread/goo/14/939022080409030480001.html,79.8万円,83.7万円,1.5万km,0,1,2023年6月,2008,660,4,4WD,ガソリン,5D,AT,0,ブリティッシュグリーンマイカ,534,−,−,−,3395x1475x1515mm,820,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7600rpm,−,−,18.8km/リットル,1,1,4,4,無し
1117,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/971022063000560055003.html,69.8万円,82.8万円,3.1万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,CVT,0,イエロー,68,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,5,3,無し
1118,スズキ,アルトエコ,https://www.goo-net.com/usedcar/spread/goo/15/700020296330220729007.html,24.8万円,--万円,9.4万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラウン,71,−,−,−,3395x1475x1520mm,740,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,30.2km/リットル,32.0km/リットル,1,0,4,4,無し
1119,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/15/907022072600206481003.html,49.5万円,59万円,3.5万km,0,0,2023年10月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,クールシルバーメタリック,330,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,4,無し
1120,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700012068430220608001.html,149万円,155万円,1.2万km,0,1,車検整備付,2020,660,4,2WD,ガソリン,5D,CVT,0,クリスタルブラックパール,910,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.8km/リットル,27.0km/リットル,−,1,1,4,4,有 軽度
1121,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022031200560370004.html,149万円,158.8万円,3.4万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,1,シャイニンググレーＭ,393,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
1122,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/906022091700501511004.html,145.9万円,154.5万円,1.3万km,0,1,2024年4月,2019,660,4,2WD,ハイブリッド,5D,インパネAT,0,パープル,221,−,−,−,3395x1475x1640mm,880,FF,無鉛レギュラーガソリン,64ps(47kW)/5600rpm,19.2km/リットル,25.2km/リットル,−,1,1,4,5,無し
1123,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/15/906022042600201557001.html,109.8万円,119.4万円,2.2万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムパープルＰ,133,寒冷地仕様,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,4,無し
1124,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/11/700090391630220731001.html,49.9万円,59.9万円,10.7万km,0,0,2023年1月,2010,660,4,4WD,ガソリン,5D,4AT,0,ワイン,611,−,−,−,3395x1475x1745mm,980,フルタイム４WD,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,18.0km/リットル,1,1,4,4,無し
1125,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700061010930220317002.html,128万円,--万円,5.9万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,インパネAT,0,シャイニンググレーメタリック,802,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
1126,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/16/906022092000701088003.html,154.8万円,159.2万円,0.9万km,0,0,2023年6月,2020,660,4,2WD,ハイブリッド,5D,インパネAT,0,ライトベージュ,862,−,−,−,3395x1475x1780mm,970,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,20.8km/リットル,27.2km/リットル,−,1,1,4,5,無し
1127,ダイハツ,ミラトコット,https://www.goo-net.com/usedcar/spread/goo/17/700102024630220824001.html,89万円,101.5万円,2.2万km,0,1,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,セラミックグリーンメタリック,810,−,−,−,3395x1475x1530mm,720,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.8km/リットル,−,1,1,4,4,無し
1128,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/19/700110152030220519002.html,59万円,--万円,7.6万km,0,0,2024年7月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,プラムブラウンクリスタルマイカ,333,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,26.0km/リットル,27.5km/リットル,1,1,3,3,無し
1129,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/15/906022091300201557001.html,68万円,74.3万円,5.8万km,0,0,2023年1月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,モカブラウンＰ,938,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,23.0km/リットル,−,1,1,4,4,無し
1130,スズキ,アルトターボＲＳ,https://www.goo-net.com/usedcar/spread/goo/11/961022062200700590001.html,82.5万円,94.5万円,5.7万km,0,0,なし,2015,660,4,2WD,ガソリン,5D,AT,1,パール,133,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.6km/リットル,−,1,1,5,4,無し
1131,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/19/907022071600803401001.html,118万円,123.7万円,5.6万km,0,0,2023年5月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,グリーン,344,寒冷地仕様,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,3,4,無し
1132,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/17/700100116930220604004.html,49.8万円,--万円,0.6万km,0,0,なし,2015,660,4,2WD,ガソリン,5D,インパネAT,0,シルバーＭ,659,−,339,−,3395x1475x1500mm,730,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,32.0km/リットル,1,0,4,5,無し
1133,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/10/700030052130220921001.html,149.8万円,163.6万円,1.8万km,0,1,2024年8月,2017,660,4,4WD,ガソリン,5D,CVT,0,ナチュラルベージュマイカメタリック,378,寒冷地仕様,−,−,3395x1475x1655mm,970,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.4km/リットル,−,1,1,5,4,無し
1134,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/13/700050033830210114005.html,139.9万円,152.8万円,2.4万km,0,1,なし,2019,660,4,4WD,ガソリン,5D,インパネAT,1,ムーンライトバイオレットパール,513,−,−,−,,,,ガソリン,,,,,1,0,5,5,無し
1135,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/939022082600550851001.html,95万円,100.3万円,1.6万km,0,0,2023年1月,2018,660,4,2WD,ガソリン,5D,CVT,1,モカブラウン,892,−,−,−,3395x1475x1620mm,860,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.4km/リットル,−,0,1,4,4,無し
1136,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/17/917022071301030523001.html,154万円,164.7万円,1.2万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックＰ,872,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,4,無し
1137,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/12/700040047830220429003.html,48.9万円,61.9万円,2.6万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,85,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,23.2km/リットル,−,1,1,4,4,有 軽度
1138,ダイハツ,ミラトコット,https://www.goo-net.com/usedcar/spread/goo/15/939022042600602003001.html,86万円,95万円,0.9万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,ジューシーピンクＭ,60,−,−,−,3395x1475x1530mm,720,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.8km/リットル,−,1,1,5,5,無し
1139,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/18/939021122101301131001.html,79.8万円,87.8万円,0.1万km,0,0,2024年5月,2021,660,4,2WD,ガソリン,5D,CVT,0,スカイブルーＭ,403,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,35.2km/リットル,−,1,1,5,5,無し
1140,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022091000550660005.html,123万円,130.9万円,4.9万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムグラマラスブロンズパール,0,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
1141,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/17/700102001230220926001.html,138.8万円,145.2万円,5.9万km,0,0,2024年1月,2011,660,4,4WD,ガソリン,3D,5MT,1,グレーＭ,282,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,4,4,無し
1142,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/971022030500500632001.html,57.5万円,67.5万円,6.2万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,CVT,0,ピンク,581,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,3,無し
1143,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/13/700050735830220805001.html,99万円,107万円,2.4万km,0,0,2023年5月,2016,660,4,2WD,ハイブリッド,5D,インパネAT,0,アーバンブラウンパールメタリック,300,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,4,4,無し
1144,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/13/906022090500501476002.html,132.8万円,139.1万円,3.6万km,0,0,2023年6月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイト,437,−,−,−,3395x1475x1775mm,950,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,5,4,無し
1145,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700054139630220718001.html,129.8万円,141.8万円,2.4万km,0,0,2023年1月,2020,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカメタリック,622,寒冷地仕様,−,−,3395x1475x1755mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,21.2km/リットル,27.2km/リットル,−,1,1,5,4,無し
1146,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/12/700040065230220907002.html,101.8万円,115万円,3.8万km,0,1,車検整備付,2016,660,4,2WD,ガソリン,5D,インパネAT,1,ホワイトパールＩＩ,645,−,−,−,3395x1475x1775mm,950,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,20.6km/リットル,−,1,1,4,4,有 軽度
1147,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/13/971022051400509970002.html,109.9万円,117.6万円,0.5万km,0,0,2024年3月,2021,660,4,2WD,ガソリン,5D,CVT,0,フレンチミントパールメタリック,886,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,25.2km/リットル,30.2km/リットル,−,1,1,5,5,無し
1148,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/15/939022060300602000001.html,102万円,109万円,0.1万km,0,0,2024年10月,2021,660,4,2WD,ガソリン,5D,CVT,0,ファイアークォーツレッドＭ,205,−,−,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,5,5,無し
1149,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/11/700090247530220210001.html,76.9万円,89.8万円,8.8万km,0,0,2022年11月,2015,660,4,2WD,ガソリン,5D,CVT,0,ブラック,392,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.2km/リットル,−,1,1,4,4,無し
1150,三菱,ｅＫクロススペース,https://www.goo-net.com/usedcar/spread/goo/16/700070808630220731001.html,154万円,159.7万円,0.5万km,0,0,2024年6月,2021,660,4,2WD,ハイブリッド,5D,インパネAT,0,グレー,357,寒冷地仕様,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,20.8km/リットル,26.4km/リットル,−,1,1,5,5,無し
1151,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/19/907022091601100662003.html,86万円,92.9万円,5.7万km,0,0,2023年9月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックレッドＩＩ,895,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.2km/リットル,−,1,1,3,4,無し
1152,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/700050252430211107001.html,98万円,109.8万円,0.5万km,0,1,車検整備付,2018,660,4,2WD,ハイブリッド,5D,インパネAT,0,アーバンブラウンパールメタリック,238,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.4km/リットル,−,1,1,5,5,無し
1153,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/11/700090357830220518002.html,34.8万円,49.6万円,9.9万km,0,0,なし,2009,660,4,4WD,ガソリン,5D,インパネAT,1,ミステリアスバイオレットパール,516,−,−,−,3395x1475x1675mm,930,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,20.5km/リットル,1,1,4,4,無し
1154,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022042100560370002.html,132万円,141.8万円,2.6万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ブリリアントスポーティブルーＭ,672,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
1155,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/939022090300602480001.html,40万円,49万円,9.5万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,コラムAT,0,ブラックマイカＭ,301,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.0km/リットル,−,1,1,3,4,無し
1156,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022090200509678003.html,129.8万円,139.6万円,6.4万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,1,クリスタルブラックＰ,410,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
1157,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/17/700980030530220730001.html,174.8万円,191.8万円,1.0万km,0,0,2023年6月,2020,660,4,2WD,ガソリン,5D,インパネAT,1,クリスタルブラックパール,345,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,20.2km/リットル,25.0km/リットル,−,1,1,5,5,無し
1158,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/19/700080370730210308002.html,28万円,33.5万円,10.3万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,5D,インパネAT,0,ミステリアスバイオレットパール,757,−,−,−,3395x1475x1675mm,840,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,1,1,3,4,無し
1159,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/19/971021111200801135001.html,113万円,119.2万円,3.6万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ピンク,687,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,4,無し
1160,マツダ,ＡＺワゴン,https://www.goo-net.com/usedcar/spread/goo/17/700100138730220709003.html,12万円,32万円,10.8万km,0,1,車検整備付,2009,660,4,2WD,ガソリン,5D,CVT,0,パールＭ,826,−,−,−,3395x1475x1660mm,830,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,0,1,3,4,有 軽度
1161,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/18/939022030401301131004.html,52万円,60万円,3.9万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,ライトローズマイカＭ,95,−,−,−,3395x1475x1635mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,27.0km/リットル,1,1,4,4,無し
1162,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/11/700090357830220504006.html,44.8万円,55.6万円,9.3万km,0,0,2023年9月,2012,660,4,4WD,ガソリン,5D,インパネAT,0,ミステリアスバイオレットパール,533,−,−,−,3395x1475x1660mm,850,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,27.8km/リットル,−,1,1,4,4,無し
1163,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/12/700040229630220516002.html,15万円,23万円,6.0万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,インパネAT,0,レッドソリッド,989,−,−,−,3395x1475x1550mm,800,FF,無鉛レギュラーガソリン,50ps(37kW)/6500rpm,−,−,−,0,1,2,4,無し
1164,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/15/906022091800206699001.html,152万円,159.2万円,0.8万km,0,0,2024年5月,2021,660,4,2WD,ハイブリッド,5D,インパネAT,0,ダークブルー,360,−,−,−,3395x1475x1640mm,870,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,21.2km/リットル,28.6km/リットル,−,1,1,5,5,無し
1165,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/17/917022041101002528003.html,99万円,109.8万円,1.0万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ブリリアントスポーティブルーＭ,143,−,−,−,3395x1475x1655mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.4km/リットル,−,1,1,4,4,無し
1166,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/15/700020245030220210006.html,129.8万円,137.7万円,3.0万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,1,ミストブルーマイカメタリック,67,−,−,−,3395x1475x1835mm,1020,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.8km/リットル,−,1,1,4,4,無し
1167,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/17/917022040601002528008.html,52.8万円,63.7万円,9.4万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイトＰ,480,−,−,−,3395x1475x1610mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
1168,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/17/917022091601002528015.html,149.6万円,160.3万円,3.2万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,1,クリスタルブラックＰ,584,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,5,4,無し
1169,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/17/700103017430220528001.html,149.8万円,165.6万円,3.6万km,0,0,2023年10月,2016,660,4,2WD,ガソリン,5D,CVT,1,パール,681,−,−,−,3395x1475x1835mm,1020,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.8km/リットル,−,1,0,4,4,無し
1170,ホンダ,ゼストスパーク,https://www.goo-net.com/usedcar/spread/goo/16/700072009430211016001.html,27万円,37万円,5.0万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,66,−,−,−,3395x1475x1645mm,910,FF,無鉛レギュラーガソリン,52ps(38kW)/6700rpm,−,−,20.0km/リットル,1,1,3,4,無し
1171,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/15/700060248530220425001.html,56.8万円,59.8万円,9.5万km,0,0,2023年4月,2011,660,4,2WD,ガソリン,5D,5MT,1,シルバー,76,−,−,−,3395x1475x1875mm,920,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,16.4km/リットル,17.2km/リットル,1,0,4,4,無し
1172,ホンダ,ゼスト,https://www.goo-net.com/usedcar/spread/goo/13/917022082000507223001.html,39.8万円,47.8万円,4.5万km,0,1,車検整備付,2008,660,4,2WD,ガソリン,5D,インパネAT,0,ソレントブルーパール,890,−,−,−,3395x1475x1635mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6700rpm,−,−,19.0km/リットル,1,1,3,4,無し
1173,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/19/917022043001101665001.html,135.8万円,145.1万円,1.4万km,0,1,2024年5月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,ルナシルバーメタリック,335,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,4,4,無し
1174,ダイハツ,アトレーワゴン,https://www.goo-net.com/usedcar/spread/goo/15/700020857130220506002.html,28万円,35万円,15.8万km,0,0,車検整備付,2007,660,4,4WD,ガソリン,5D,インパネAT,1,プラムブラウンクリスタルマイカ,22,−,339,−,3395x1475x1875mm,1010,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/5700rpm,−,−,14.8km/リットル,0,1,4,4,有 軽度
